#####################################################################
# Alchemist log file - simulation started at: 2019-09-15T15:36+0000 #
#####################################################################
# Seed = 23.0, Algorithm = simplex
#
# The columns have the following meaning: 
# time 3-coverage 2-coverage 1-coverage distance 
0.0 NaN NaN NaN 0.0 
1.0162760597383864 NaN NaN NaN 0.499999999999995 
2.016276059738386 NaN NaN NaN 4.999999999999973 
3.016276059738386 NaN NaN NaN 4.9999999999999805 
4.016276059738386 NaN NaN NaN 4.640303041946671 
5.016276059738386 NaN NaN NaN 4.513505133127803 
6.016276059738386 NaN NaN NaN 4.999999999999967 
7.016276059738386 NaN NaN NaN 4.963380975119478 
8.016276059738386 NaN NaN NaN 4.6006712140429515 
9.016276059738386 NaN NaN NaN 4.999999999999989 
10.016276059738386 NaN NaN NaN 4.914947859890858 
11.016276059738386 NaN NaN NaN 4.129129100610921 
12.016276059738386 NaN NaN NaN 5.0000000000000195 
13.016276059738386 NaN NaN NaN 4.255855236006746 
14.016276059738386 NaN NaN NaN 4.653156482253373 
15.016276059738386 NaN NaN NaN 4.550630591407406 
16.016276059738388 NaN NaN NaN 5.000000000000017 
17.016276059738388 NaN NaN NaN 4.264280368280866 
18.016276059738388 NaN NaN NaN 4.552876117606538 
19.016276059738388 NaN NaN NaN 4.360432566576454 
20.016276059738388 NaN NaN NaN 4.869501638924106 
21.016276059738388 NaN NaN NaN 4.515487268353825 
22.016276059738388 NaN NaN NaN 4.999999999999997 
23.016276059738388 NaN NaN NaN 4.52204187145911 
24.016276059738388 NaN NaN NaN 5.000000000000022 
25.016276059738388 NaN NaN NaN 4.763795077109993 
26.016276059738388 NaN NaN NaN 4.310309108886027 
27.016276059738388 NaN NaN NaN 4.582151432078586 
28.016276059738388 NaN NaN NaN 4.65837658720367 
29.016276059738388 NaN NaN NaN 4.354295495300328 
30.016276059738388 NaN NaN NaN 4.807459969513657 
31.016276059738388 NaN NaN NaN 4.757428324025951 
32.01627605973839 NaN NaN NaN 4.652872950148803 
33.01627605973839 NaN NaN NaN 4.732602929159863 
34.01627605973839 NaN NaN NaN 3.9249774677677056 
35.01627605973839 NaN NaN NaN 4.270083049291885 
36.01627605973839 NaN NaN NaN 4.9999999999999805 
37.01627605973839 NaN NaN NaN 4.005458596108886 
38.01627605973839 NaN NaN NaN 3.5988030729889533 
39.01627605973839 NaN NaN NaN 4.999999999999968 
40.01627605973839 NaN NaN NaN 4.724672685996549 
41.01627605973839 NaN NaN NaN 4.661372731263893 
42.01627605973839 NaN NaN NaN 4.753413483911087 
43.01627605973839 NaN NaN NaN 4.9999999999999885 
44.01627605973839 NaN NaN NaN 4.7540278828294555 
45.01627605973839 NaN NaN NaN 4.58409558943671 
46.01627605973839 NaN NaN NaN 4.99999999999997 
47.01627605973839 NaN NaN NaN 4.999999999999972 
48.01627605973839 NaN NaN NaN 4.427453879243115 
49.01627605973839 NaN NaN NaN 4.999999999999973 
50.01627605973839 NaN NaN NaN 4.999999999999983 
51.01627605973839 NaN NaN NaN 4.880014802372144 
52.01627605973839 NaN NaN NaN 4.854428646752785 
53.01627605973839 NaN NaN NaN 4.798400879569625 
54.01627605973839 NaN NaN NaN 4.5384018558462165 
55.01627605973839 NaN NaN NaN 4.950858712427466 
56.01627605973839 NaN NaN NaN 4.9770754483876285 
57.01627605973839 NaN NaN NaN 4.9999999999999725 
58.01627605973839 NaN NaN NaN 4.999999999999984 
59.01627605973839 NaN NaN NaN 4.689864457646054 
60.01627605973839 NaN NaN NaN 4.88546817102712 
61.01627605973839 NaN NaN NaN 4.9999999999999805 
62.01627605973839 NaN NaN NaN 4.999999999999972 
63.01627605973839 NaN NaN NaN 4.976862559648305 
64.01627605973839 NaN NaN NaN 4.7357661467970456 
65.01627605973839 NaN NaN NaN 4.999999999999975 
66.01627605973839 NaN NaN NaN 4.999999999999976 
67.01627605973839 NaN NaN NaN 4.539183424190153 
68.01627605973839 NaN NaN NaN 4.5804274822168685 
69.01627605973839 NaN NaN NaN 4.626104708833587 
70.01627605973839 NaN NaN NaN 4.99999999999996 
71.01627605973839 NaN NaN NaN 4.8400018669180245 
72.01627605973839 NaN NaN NaN 4.51141951514278 
